Date,Open*,High,Low,Close**,Volume,Market Cap
"Mar 08, 2019",83.69,84.02,81,81.59,"245,870,485","708,009,683"
"Mar 07, 2019",84.15,84.64,83.18,83.6,"249,706,447","725,265,429"
"Mar 06, 2019",83.88,84.51,81.92,84.12,"234,883,905","729,645,561"
"Mar 05, 2019",79.9,84.33,79.81,83.94,"267,697,097","727,959,459"
"Mar 04, 2019",82.32,82.42,79.14,79.8,"246,707,029","691,855,858"
"Mar 03, 2019",83.21,84.63,81.33,81.95,"234,980,698","710,428,400"
"Mar 02, 2019",83.32,84.65,82.9,83.26,"217,459,848","721,571,991"
"Mar 01, 2019",83.41,85.33,83.07,83.4,"214,590,927","722,159,553"
"Feb 28, 2019",82.46,84.96,82.36,83.4,"268,500,969","722,011,351"
"Feb 27, 2019",83.18,83.18,80.41,82.47,"258,637,442","713,794,772"
"Feb 26, 2019",83.97,84.06,81.9,83.13,"263,760,475","719,334,227"
"Feb 25, 2019",81.44,84.8,81.17,84.12,"228,964,736","727,766,422"
"Feb 24, 2019",90.13,92.97,79.74,81.52,"279,762,301","705,066,679"
"Feb 23, 2019",86.67,90.37,85.48,90.08,"250,962,022","778,987,549"
"Feb 22, 2019",85.6,87.24,85.19,86.76,"245,055,088","750,148,022"
"Feb 21, 2019",87.97,88.94,84.49,85.61,"236,314,511","739,973,582"
"Feb 20, 2019",88.22,88.39,85.1,87.91,"260,540,777","759,738,059"
"Feb 19, 2019",86.64,90.22,86.17,88.16,"285,735,176","761,705,059"
"Feb 18, 2019",79.74,87.03,79.67,86.56,"289,853,373","747,764,090"
"Feb 17, 2019",79.67,80.52,78.51,79.75,"206,403,616","688,790,081"
"Feb 16, 2019",79.12,80.86,79.1,79.6,"193,025,119","687,304,075"
"Feb 15, 2019",78.58,80.34,77.83,79.15,"215,175,325","683,308,137"
"Feb 14, 2019",80.58,81.21,78.09,78.52,"196,698,077","677,708,050"
"Feb 13, 2019",82.72,83.17,80.17,80.53,"215,409,826","694,937,603"
"Feb 12, 2019",80.21,83.33,78.64,82.68,"236,892,784","713,282,004"
"Feb 11, 2019",75.52,81.78,74.73,80.16,"227,879,067","691,438,368"
"Feb 10, 2019",74.24,75.5,73,75.5,"177,539,073","651,066,069"
"Feb 09, 2019",73.86,75.3,73.1,74.23,"169,940,905","640,025,451"
"Feb 08, 2019",67.26,73.85,66.87,73.85,"181,160,600","636,630,491"
"Feb 07, 2019",65.75,67.57,65.62,67.25,"151,346,662","579,584,088"
"Feb 06, 2019",68.34,68.42,65.47,65.71,"188,686,597","566,179,473"
"Feb 05, 2019",66.85,68.61,66.53,68.16,"159,410,275","587,172,496"
"Feb 04, 2019",67.03,67.35,66.41,67.02,"158,567,871","577,259,676"
"Feb 03, 2019",67.99,68.1,66.29,66.9,"161,289,431","576,039,391"
"Feb 02, 2019",67.39,68.01,66.74,67.97,"152,279,085","585,201,223"
"Feb 01, 2019",68.35,68.54,67.26,67.49,"179,787,292","580,896,463"
"Jan 31, 2019",69.27,69.83,68.07,68.26,"140,199,493","587,415,758"
"Jan 30, 2019",68.16,69.96,67.28,69.3,"153,059,006","595,813,352"
"Jan 29, 2019",68.1,69.06,66.95,68.25,"166,904,205","586,660,032"
"Jan 28, 2019",71.45,71.46,66.78,68.13,"941,544,091","585,522,248"
"Jan 27, 2019",74.18,74.18,71.4,71.4,"162,049,523","613,474,381"
"Jan 26, 2019",73.79,74.75,73.51,74.16,"160,830,169","637,016,967"
"Jan 25, 2019",73.24,74.47,73.17,73.83,"170,704,889","634,060,854"
"Jan 24, 2019",71.07,74.13,70.6,73.06,"165,476,902","627,345,653"
"Jan 23, 2019",71.78,73.68,70.44,71.07,"173,653,586","610,130,559"
"Jan 22, 2019",69.92,72.31,69.42,71.72,"138,943,879","615,524,471"
"Jan 21, 2019",70.04,70.35,69.12,69.91,"163,197,554","599,881,626"
"Jan 20, 2019",73.87,74.03,69.31,69.89,"242,808,317","599,612,574"
"Jan 19, 2019",71.72,74.49,71.57,73.97,"173,266,129","634,435,314"
"Jan 18, 2019",72.41,72.67,71.09,71.61,"198,778,864","614,067,356"
"Jan 17, 2019",71.56,72.61,70.62,72.41,"160,688,846","620,807,031"
"Jan 16, 2019",70.64,72.54,70.22,71.28,"157,274,044","611,007,487"
"Jan 15, 2019",72.9,73.27,69.85,70.72,"170,689,876","606,097,142"
"Jan 14, 2019",70.43,74.4,69.75,72.98,"137,162,317","625,302,585"
"Jan 13, 2019",73.61,74.35,69.36,70.26,"128,458,987","601,912,036"
"Jan 12, 2019",73.88,74.61,72.99,73.61,"123,278,278","630,439,544"
"Jan 11, 2019",73.61,75.15,72.8,73.78,"115,955,105","631,783,615"
"Jan 10, 2019",85.85,86.57,71.92,73.78,"136,869,558","631,644,094"
"Jan 09, 2019",81.68,87.31,81.53,85.8,"107,500,924","734,366,601"
"Jan 08, 2019",83.45,84.13,80.98,81.68,"97,001,749","698,952,596"
"Jan 07, 2019",86,86.72,82.89,83.34,"115,327,298","713,013,313"
"Jan 06, 2019",80.58,86.31,79.87,85.84,"108,093,796","734,199,904"
"Jan 05, 2019",81.02,82.1,80.27,80.61,"116,893,026","689,352,809"
"Jan 04, 2019",80.88,82.93,79.6,81.2,"88,034,486","694,238,320"
"Jan 03, 2019",83.9,84.63,80.51,80.86,"107,808,623","691,215,796"
"Jan 02, 2019",81.31,84.55,80.58,84,"97,837,934","717,906,996"
"Jan 01, 2019",79.16,81.26,78.32,81.05,"88,078,738","692,537,857"
"Dec 31, 2018",81.84,83.1,78.62,79.06,"108,299,749","674,947,452"
"Dec 30, 2018",80.22,83.95,79.68,81.79,"103,433,722","698,091,183"
"Dec 29, 2018",84.36,84.8,80.35,80.35,"107,080,371","685,592,694"
"Dec 28, 2018",76.26,84.93,75.37,83.82,"121,544,934","715,093,574"
"Dec 27, 2018",84.41,84.73,75.94,76.4,"135,210,655","651,681,733"
"Dec 26, 2018",84,87.39,81.56,84.55,"128,734,179","720,992,055"
"Dec 25, 2018",92.76,92.76,80.98,83.96,"128,516,889","715,788,368"
"Dec 24, 2018",90.28,104.09,90.28,92.44,"164,735,127","787,975,283"
"Dec 23, 2018",87.62,91.97,87.62,90.23,"131,821,218","768,904,932"
"Dec 22, 2018",85.7,92.22,83.48,87.58,"147,573,455","746,230,905"
"Dec 21, 2018",96.52,96.52,84.91,85.62,"160,660,461","729,380,032"
"Dec 20, 2018",74.23,99.23,73.96,99.23,"184,639,844","845,083,716"
"Dec 19, 2018",73.63,80.95,73.07,74.42,"147,010,895","633,626,897"
"Dec 18, 2018",71.29,73.5,68.65,73.5,"119,681,350","625,677,906"
"Dec 17, 2018",63.19,73.42,63.17,71.28,"141,113,375","606,672,088"
"Dec 16, 2018",62.51,65.57,62.46,63.14,"106,671,272","537,290,073"
"Dec 15, 2018",59.76,64.81,58.27,62.49,"112,585,020","531,579,384"
"Dec 14, 2018",61.19,62.14,59.22,59.69,"88,936,827","507,711,640"
"Dec 13, 2018",65.57,65.61,60.81,61.21,"114,651,080","520,511,825"
"Dec 12, 2018",64.03,67.53,63.92,65.48,"99,204,303","556,736,454"
"Dec 11, 2018",68.8,69.63,63.74,64.11,"156,411,314","544,955,290"
"Dec 10, 2018",76.38,77.17,67.72,68.8,"150,275,092","584,654,430"
"Dec 09, 2018",68.81,76.76,68.61,76.51,"156,384,716","650,016,794"
"Dec 08, 2018",67.78,70.2,65.28,69.09,"155,676,914","586,870,923"
"Dec 07, 2018",66.08,67.63,59.75,67.63,"177,956,763","574,337,061"
"Dec 06, 2018",77.89,79.16,65.88,66.02,"180,559,293","560,562,874"
"Dec 05, 2018",85.61,85.83,77.9,77.9,"207,834,874","661,320,766"
"Dec 04, 2018",84.69,88.65,83.06,85.49,"174,190,427","725,531,607"
"Dec 03, 2018",93.39,93.44,83.09,84.82,"190,219,025","719,733,058"
"Dec 02, 2018",95.1,97.56,91.66,93.04,"187,696,265","789,324,067"
"Dec 01, 2018",92.06,97.7,90.52,95.35,"183,221,199","808,121,723"
"Nov 30, 2018",96.81,97.64,88.95,91.87,"170,464,251","778,485,613"
"Nov 29, 2018",99.86,99.94,93.98,96.66,"165,236,103","818,918,585"
"Nov 28, 2018",89.16,102.88,89.16,99.51,"199,504,000","842,897,092"
"Nov 27, 2018",88.68,91.06,85.76,89.13,"126,986,000","754,732,417"
"Nov 26, 2018",91.13,94.79,83.67,88.93,"102,231,000","752,903,721"
"Nov 25, 2018",93.04,93.05,83.36,91.45,"215,597,000","774,064,956"
"Nov 24, 2018",99.42,103.62,90.96,92.66,"135,284,000","784,179,370"
"Nov 23, 2018",102.2,102.83,96.77,99.32,"216,622,000","840,306,522"
"Nov 22, 2018",114.41,116.2,103.34,103.34,"125,393,000","874,150,568"
"Nov 21, 2018",105.01,114.6,103.18,114.31,"168,913,000","966,764,525"
"Nov 20, 2018",109.39,113.85,99.02,104.58,"127,655,000","884,249,626"
"Nov 19, 2018",132.69,132.7,109.39,109.69,"179,060,000","927,247,572"
"Nov 18, 2018",132.92,136.42,131.93,132.78,"140,238,000","1,122,196,360"
"Nov 17, 2018",137.39,137.39,131.26,132.63,"209,353,000","1,120,686,774"
"Nov 16, 2018",138.54,141.09,135.16,137.06,"173,701,000","1,157,858,333"
"Nov 15, 2018",144.04,144.89,129.83,138.44,"208,017,000","1,169,319,667"
"Nov 14, 2018",160.74,162.49,138.04,143.65,"153,849,000","1,213,070,013"
"Nov 13, 2018",163.01,164.42,159.37,161.17,"155,883,000","1,360,714,704"
"Nov 12, 2018",160.24,167.3,159.89,163.05,"198,078,000","1,376,230,076"
"Nov 11, 2018",161.77,162.24,158.41,160.1,"317,344,000","1,350,880,368"
"Nov 10, 2018",159.96,163.9,158.69,161.72,"320,383,000","1,364,443,572"
"Nov 09, 2018",164.16,165.21,159.58,159.99,"210,843,000","1,349,561,475"
"Nov 08, 2018",166.25,174.02,164.29,164.29,"139,714,000","1,385,511,418"
"Nov 07, 2018",170.12,171.32,164.27,166.45,"190,695,000","1,403,421,907"
"Nov 06, 2018",164.86,172.42,163.99,170.47,"167,367,000","1,428,094,259"
"Nov 05, 2018",161.58,168.22,159.85,164.23,"153,372,000","1,384,092,326"
"Nov 04, 2018",154.87,169.25,152.72,162.96,"191,731,000","1,373,101,248"
"Nov 03, 2018",154.34,155.02,153.9,154.7,"122,982,000","1,303,245,341"
"Nov 02, 2018",153.63,154.66,153.12,154.32,"198,045,000","1,299,718,548"
"Nov 01, 2018",151.91,155.97,151.48,153.52,"179,048,000","1,292,740,465"
"Oct 31, 2018",153.36,158.58,151.27,151.75,"156,270,000","1,276,664,197"
"Oct 30, 2018",150.25,153.43,149.92,153.12,"154,155,000","1,287,889,585"
"Oct 29, 2018",156.07,156.49,149.16,150.06,"151,064,000","1,261,893,344"
"Oct 28, 2018",153.64,156.6,153.04,156.44,"99,202,700","1,315,197,669"
"Oct 27, 2018",155.38,156.57,153.04,153.07,"188,644,000","1,286,585,096"
"Oct 26, 2018",154.77,155.88,152.86,155.2,"174,752,000","1,304,271,869"
"Oct 25, 2018",155.99,156.59,154.83,154.97,"168,704,000","1,302,059,168"
"Oct 24, 2018",153.47,159.21,153.45,156.24,"163,230,000","1,312,359,963"
"Oct 23, 2018",151.69,153.98,151.41,153.94,"165,491,000","1,292,799,937"
"Oct 22, 2018",154.39,155.15,151.61,151.72,"104,357,000","1,273,911,881"
"Oct 21, 2018",154.76,157.01,153.77,154.56,"137,353,000","1,297,464,930"
"Oct 20, 2018",153.05,156.42,152.98,154.77,"152,333,000","1,298,944,514"
"Oct 19, 2018",154.4,155.17,152.38,152.9,"167,318,000","1,282,938,546"
"Oct 18, 2018",159.87,160.18,153.71,154.82,"171,415,000","1,298,773,603"
"Oct 17, 2018",163.21,164.06,159.02,159.59,"170,806,000","1,338,494,855"
"Oct 16, 2018",165.21,166.42,161.75,163.1,"195,519,000","1,367,650,991"
"Oct 15, 2018",157.17,170.71,155.92,164.98,"167,932,000","1,383,069,764"
"Oct 14, 2018",161.21,162.17,157.14,157.42,"147,540,000","1,319,412,536"
"Oct 13, 2018",157.8,160.86,157.48,160.86,"109,154,000","1,347,993,791"
"Oct 12, 2018",156.05,162.05,152.77,157.82,"191,719,000","1,322,221,583"
"Oct 11, 2018",178.18,178.18,157,157.14,"150,780,000","1,316,214,775"
"Oct 10, 2018",180.51,180.69,176.53,178.52,"252,133,000","1,494,940,468"
"Oct 09, 2018",182.59,182.72,179.28,181.03,"147,767,000","1,515,688,709"
"Oct 08, 2018",180.35,183.83,178.27,182.15,"150,222,000","1,524,731,889"
"Oct 07, 2018",180.71,181.79,177.58,180.25,"207,284,000","1,508,481,418"
"Oct 06, 2018",182.31,187.3,180.23,180.39,"275,432,000","1,509,290,054"
"Oct 05, 2018",180.66,182.12,179.09,182.05,"216,765,000","1,522,871,443"
"Oct 04, 2018",177.65,181.67,177.54,180.45,"309,359,000","1,509,191,364"
"Oct 03, 2018",182,182,176.2,177.56,"303,071,000","1,484,652,287"
"Oct 02, 2018",186.98,187.46,180.63,182.24,"222,211,000","1,523,433,382"
"Oct 01, 2018",187.17,188.45,184.63,186.92,"368,119,000","1,561,107,655"
"Sep 30, 2018",188.5,189.76,185.72,187.65,"281,672,000","1,566,842,505"
"Sep 29, 2018",187.19,190.16,184.37,188.51,"297,395,000","1,573,719,003"
"Sep 28, 2018",194.24,195.48,186.72,187.45,"224,084,000","1,564,507,714"
"Sep 27, 2018",184.65,196.66,184.04,194.48,"243,512,000","1,622,805,786"
"Sep 26, 2018",189.37,192.89,183.45,184.53,"179,411,000","1,539,474,075"
"Sep 25, 2018",197.83,197.83,180.94,189.65,"150,086,000","1,581,864,396"
"Sep 24, 2018",205.07,205.49,193.29,197.81,"164,016,000","1,649,510,819"
"Sep 23, 2018",204.88,210.93,202.8,204.9,"156,285,000","1,708,248,903"
"Sep 22, 2018",208,213.56,198.22,204.4,"169,790,000","1,703,731,964"
"Sep 21, 2018",200.52,210.95,200.3,208.52,"206,347,000","1,737,698,840"
"Sep 20, 2018",191.41,200.98,188.15,200.49,"210,051,000","1,670,431,363"
"Sep 19, 2018",191.51,195.59,185.84,191.19,"194,043,000","1,592,589,653"
"Sep 18, 2018",183.5,190.83,178.94,190.83,"262,497,000","1,589,242,953"
"Sep 17, 2018",193.24,198.98,179.98,184.31,"213,697,000","1,534,588,201"
"Sep 16, 2018",191.92,192.84,185.23,192.62,"293,870,000","1,603,460,439"
"Sep 15, 2018",190.87,194.83,186.94,191.78,"171,229,000","1,596,126,624"
"Sep 14, 2018",193.05,198.78,186.29,191.3,"215,844,000","1,591,768,918"
"Sep 13, 2018",185.44,200.77,181.66,193.27,"171,149,000","1,607,795,466"
"Sep 12, 2018",187.62,187.62,172.19,185.26,"231,141,000","1,540,839,564"
"Sep 11, 2018",202.2,205.42,181.91,187.26,"144,562,000","1,557,076,976"
"Sep 10, 2018",193.92,206.09,193.92,201.13,"197,999,000","1,672,042,900"
"Sep 09, 2018",185.95,198.1,177.87,193.36,"239,540,000","1,607,096,101"
"Sep 08, 2018",187.74,201.51,183.68,185.9,"270,179,000","1,544,769,298"
"Sep 07, 2018",180.67,192.37,172.81,187.56,"247,866,000","1,558,267,992"
"Sep 06, 2018",174.84,180.95,162.97,180.9,"198,834,000","1,502,531,076"
"Sep 05, 2018",216.68,220.9,173.73,174.44,"186,626,000","1,448,553,895"
"Sep 04, 2018",217.06,220.1,212.98,216.56,"160,185,000","1,798,017,926"
"Sep 03, 2018",213.15,221.46,205.15,217.29,"177,073,000","1,803,668,745"
"Sep 02, 2018",220.88,221.28,206.15,212.33,"246,093,000","1,762,071,640"
"Sep 01, 2018",194.56,221.14,194.56,220.74,"234,140,000","1,830,092,176"
"Aug 31, 2018",183.53,194.62,183.01,194.62,"315,329,000","1,613,163,708"
"Aug 30, 2018",187.63,187.63,174.87,183.4,"299,466,000","1,519,862,678"
"Aug 29, 2018",194.01,200.12,186.17,187.81,"177,095,000","1,556,072,749"
"Aug 28, 2018",182.13,200.38,171.07,194.34,"305,053,000","1,609,766,294"
"Aug 27, 2018",141.86,185.87,141.06,183.08,"355,782,000","1,516,216,718"
"Aug 26, 2018",144.92,145.03,138.83,141.74,"166,603,000","1,173,572,867"
"Aug 25, 2018",144.98,146.34,141.82,144.81,"275,311,000","1,198,693,119"
"Aug 24, 2018",140.75,145.46,137.66,145.02,"232,796,000","1,200,172,919"
"Aug 23, 2018",136.72,141.27,135.45,140.37,"183,027,000","1,161,415,700"
"Aug 22, 2018",141.71,152.18,135.88,136.54,"195,766,000","1,129,500,259"
"Aug 21, 2018",142.54,146.17,138.9,141.72,"152,785,000","1,172,124,435"
"Aug 20, 2018",155.31,158.2,142.24,142.4,"120,183,000","1,177,500,385"
"Aug 19, 2018",152.22,161.01,149.25,154.56,"234,411,000","1,277,744,556"
"Aug 18, 2018",166.4,169.42,147.22,152.31,"166,439,000","1,258,849,213"
"Aug 17, 2018",151.79,166.84,151.79,166.84,"207,021,000","1,378,657,520"
"Aug 16, 2018",153.35,158.96,148.93,151.25,"104,578,000","1,249,525,849"
"Aug 15, 2018",139.3,161.21,139.3,153.34,"126,689,000","1,266,541,598"
"Aug 14, 2018",145.09,145.32,134.09,138.57,"123,578,000","1,144,312,040"
"Aug 13, 2018",168.12,170.9,144.93,145.04,"129,702,000","1,197,467,082"
"Aug 12, 2018",165.62,169.73,164.32,167.91,"107,311,000","1,385,980,673"
"Aug 11, 2018",169.19,171.19,163.15,166.4,"113,630,000","1,373,161,813"
"Aug 10, 2018",183.77,191.01,167.66,169.12,"110,106,000","1,395,333,769"
"Aug 09, 2018",173.48,190.08,172.4,184.01,"122,426,000","1,517,810,865"
"Aug 08, 2018",187.42,190.14,170.99,173.14,"174,335,000","1,427,827,096"
"Aug 07, 2018",199.5,206.34,187.75,188.08,"170,902,000","1,550,687,029"
"Aug 06, 2018",207.16,211.94,199.59,199.61,"224,131,000","1,645,430,657"
"Aug 05, 2018",202.32,207.88,200.71,207.02,"170,719,000","1,706,106,350"
"Aug 04, 2018",210.46,213.77,200.28,202.45,"167,293,000","1,668,059,335"
"Aug 03, 2018",211.03,212.54,203.56,211.04,"160,182,000","1,738,489,387"
"Aug 02, 2018",219.37,221.66,206.39,211.94,"110,739,000","1,745,499,628"
"Aug 01, 2018",218.32,222.63,213.76,218.98,"94,695,000","1,801,736,235"
"Jul 31, 2018",235.74,235.8,213.68,218.37,"100,782,000","1,796,322,919"
"Jul 30, 2018",240.21,240.21,231.33,235.16,"371,534,000","1,933,973,657"
"Jul 29, 2018",241.28,243.01,237.36,240.42,"64,928,800","1,976,848,018"
"Jul 28, 2018",244.06,244.88,239.08,241.03,"94,602,704","1,981,403,683"
"Jul 27, 2018",242,253.57,235.38,243.93,"111,515,000","2,004,764,670"
"Jul 26, 2018",244.35,249.74,241.49,241.9,"130,621,000","1,987,652,085"
"Jul 25, 2018",251.07,254.41,240.67,246.94,"131,916,000","2,028,579,330"
"Jul 24, 2018",241.82,254.38,238.78,254.18,"107,106,000","2,087,653,934"
"Jul 23, 2018",250.36,258.48,240.84,241.47,"176,091,008","1,982,783,318"
"Jul 22, 2018",255.07,259.99,247.67,250.58,"163,632,992","2,057,154,656"
"Jul 21, 2018",248.4,255.83,241,254.92,"137,596,000","2,092,270,389"
"Jul 20, 2018",260.43,282,247.79,248.45,"172,104,992","2,038,768,813"
"Jul 19, 2018",265.26,270.73,255.7,260.13,"213,808,992","2,134,120,327"
"Jul 18, 2018",259.99,270.26,259.27,265.53,"251,270,000","2,177,942,363"
"Jul 17, 2018",246.73,263.94,244.65,259.96,"216,190,000","2,131,776,278"
"Jul 16, 2018",232.13,249.64,229,246.58,"159,618,000","2,021,585,274"
"Jul 15, 2018",224.57,234.56,221.44,231.64,"144,706,000","1,898,637,613"
"Jul 14, 2018",218.88,226.11,216.41,224.66,"122,131,000","1,841,021,358"
"Jul 13, 2018",212.05,241.43,212.05,219.56,"240,115,008","1,798,860,271"
"Jul 12, 2018",218.17,218.17,208.23,212.13,"239,220,992","1,737,596,755"
"Jul 11, 2018",220.8,224.91,214.83,218.4,"237,408,000","1,788,584,683"
"Jul 10, 2018",232.18,232.54,220.61,220.61,"174,620,992","1,806,211,959"
"Jul 09, 2018",243.51,244.93,230.91,232.42,"163,096,992","1,902,541,742"
"Jul 08, 2018",246.87,249.26,241.8,243.54,"170,284,992","1,993,066,046"
"Jul 07, 2018",241.59,248.11,237.03,247.63,"151,578,000","2,026,115,806"
"Jul 06, 2018",242.33,242.55,235.9,241.76,"206,210,000","1,977,633,950"
"Jul 05, 2018",245.65,250.66,239.27,241.29,"226,226,000","1,973,345,263"
"Jul 04, 2018",238.26,254.13,230.39,245.19,"233,191,008","2,004,800,288"
"Jul 03, 2018",248.81,259.48,238.1,238.34,"188,614,000","1,948,355,769"
"Jul 02, 2018",235.71,252.16,234.73,249.79,"156,646,000","2,039,978,302"
"Jul 01, 2018",239.14,240.26,231.65,235.7,"206,254,000","1,924,454,008"
"Jun 30, 2018",234.46,244.09,232,238.36,"104,743,000","1,945,735,489"
"Jun 29, 2018",219.49,238.45,217.36,234.24,"144,490,000","1,911,654,971"
"Jun 28, 2018",229.32,229.64,218.07,219.82,"164,232,992","1,793,617,651"
"Jun 27, 2018",231.92,231.92,224.62,229.2,"152,626,000","1,869,691,973"
"Jun 26, 2018",241.22,241.61,229.01,230.96,"185,207,008","1,883,659,140"
"Jun 25, 2018",237.62,246.21,235.68,241.2,"129,569,000","1,966,738,379"
"Jun 24, 2018",242.93,243.88,227.58,238.04,"107,736,000","1,940,519,519"
"Jun 23, 2018",236.82,248.37,236.39,243.01,"55,232,200","1,980,530,770"
"Jun 22, 2018",260.89,261.55,233.42,236.48,"58,715,100","1,926,901,090"
"Jun 21, 2018",265.52,268.98,259.62,260.83,"50,978,600","2,124,879,854"
"Jun 20, 2018",262.4,265.65,254.47,265.3,"93,710,200","2,160,813,853"
"Jun 19, 2018",265.38,271.04,259.51,261.52,"144,064,000","2,129,557,846"
"Jun 18, 2018",264.75,267.79,251.96,265.46,"138,831,008","2,161,107,926"
"Jun 17, 2018",266.6,270.87,262.93,265.77,"119,911,000","2,163,124,402"
"Jun 16, 2018",257.24,268.16,256.03,266.17,"129,594,000","2,165,949,047"
"Jun 15, 2018",268.27,270.09,256.45,258.06,"146,774,000","2,099,437,997"
"Jun 14, 2018",245.91,270.58,245.64,268.32,"112,286,000","2,182,438,288"
"Jun 13, 2018",261.78,262.33,241.77,245.96,"116,406,000","2,000,097,469"
"Jun 12, 2018",270.25,276.97,259.55,261.12,"70,134,304","2,122,878,071"
"Jun 11, 2018",273.82,279.11,260.75,271.81,"66,282,200","2,209,325,340"
"Jun 10, 2018",299.5,300.49,271.59,274.04,"72,081,400","2,226,957,832"
"Jun 09, 2018",310.5,313.02,299,299,"76,867,504","2,429,212,278"
"Jun 08, 2018",312.64,316.39,303.59,310.7,"68,043,600","2,523,741,389"
"Jun 07, 2018",314.4,318.47,311.96,312.67,"75,098,896","2,539,156,759"
"Jun 06, 2018",317.56,319.52,307.71,314.55,"75,630,800","2,553,874,311"
"Jun 05, 2018",317.03,319.86,307.91,317.42,"79,467,904","2,576,539,878"
"Jun 04, 2018",330.73,334.1,312.33,316.89,"79,868,600","2,571,662,571"
"Jun 03, 2018",322.31,334.65,321.38,331.19,"75,377,104","2,687,151,581"
"Jun 02, 2018",315.34,326.78,310.95,321.43,"80,244,496","2,605,414,228"
"Jun 01, 2018",304.94,316.02,301.66,315.35,"82,723,800","2,555,571,143"
"May 31, 2018",303.42,314.66,300.9,306.25,"81,447,904","2,481,254,406"
"May 30, 2018",316.89,319.14,297.97,304.14,"74,927,104","2,463,589,131"
"May 29, 2018",288.37,318.53,286.14,316.1,"98,299,696","2,559,946,793"
