Date,Open*,High,Low,Close**,Volume,Market Cap
"Feb 28, 2019",45.62,46.92,45.6,46.24,"1,119,495,712","2,805,515,464"
"Feb 27, 2019",45.5,46.14,44.41,45.58,"1,061,879,935","2,765,113,387"
"Feb 26, 2019",46.18,46.52,45.09,45.49,"1,060,325,373","2,758,957,944"
"Feb 25, 2019",44.58,47.19,44.58,46.21,"1,212,141,472","2,802,048,987"
"Feb 24, 2019",51.68,53.42,43.66,44.68,"1,618,048,131","2,708,358,746"
"Feb 23, 2019",49.67,51.89,48.67,51.68,"1,278,039,837","3,132,087,064"
"Feb 22, 2019",49.13,50.03,48.72,49.81,"1,213,665,948","3,017,677,753"
"Feb 21, 2019",51.84,51.84,48.68,49.15,"1,259,734,341","2,977,341,432"
"Feb 20, 2019",47.82,52.16,47.41,51.79,"1,582,934,318","3,136,141,808"
"Feb 19, 2019",48.14,49.18,47.27,47.86,"1,417,050,580","2,897,971,715"
"Feb 18, 2019",43.88,49.22,43.84,48.04,"1,462,180,271","2,908,055,843"
"Feb 17, 2019",43.4,44.65,42.91,43.93,"1,089,205,822","2,658,324,155"
"Feb 16, 2019",42.76,44.18,42.57,43.59,"1,017,844,635","2,637,500,546"
"Feb 15, 2019",41.64,43.68,41.62,42.7,"1,043,820,661","2,582,708,735"
"Feb 14, 2019",41.88,42.55,41.27,41.64,"997,741,394","2,518,031,066"
"Feb 13, 2019",43.83,44.51,41.42,42,"1,087,815,590","2,539,018,995"
"Feb 12, 2019",43.17,44.14,42.54,43.93,"1,098,569,294","2,655,115,121"
"Feb 11, 2019",46.88,46.88,42.4,43.18,"1,229,169,302","2,609,389,133"
"Feb 10, 2019",44.76,47.09,42.9,46.83,"1,420,578,823","2,828,937,241"
"Feb 09, 2019",43.02,45.86,42.27,44.79,"1,509,978,243","2,705,200,909"
"Feb 08, 2019",33.24,43.9,33.01,43.46,"1,721,691,113","2,624,516,069"
"Feb 07, 2019",32.91,33.59,32.88,33.22,"652,002,936","2,005,595,915"
"Feb 06, 2019",34.35,34.35,32.54,32.93,"748,545,366","1,987,640,111"
"Feb 05, 2019",34.01,34.39,33.78,34.26,"708,712,284","2,067,028,132"
"Feb 04, 2019",33.46,34.43,33.46,34.11,"740,036,504","2,057,598,930"
"Feb 03, 2019",34.43,34.57,33.12,33.44,"820,461,891","2,016,740,848"
"Feb 02, 2019",32.82,34.56,32.73,34.39,"829,064,166","2,073,872,814"
"Feb 01, 2019",31.72,33.45,31.13,32.83,"825,977,656","1,978,856,939"
"Jan 31, 2019",31.89,32.44,31.4,31.65,"654,137,406","1,907,587,556"
"Jan 30, 2019",31.07,32.09,30.86,31.93,"694,822,148","1,923,945,742"
"Jan 29, 2019",31.24,31.46,30.44,31.1,"707,842,400","1,873,246,050"
"Jan 28, 2019",32.52,32.72,30.52,31.2,"812,860,294","1,878,928,921"
"Jan 27, 2019",33.08,33.35,32.08,32.59,"678,149,673","1,962,484,749"
"Jan 26, 2019",32.97,33.95,32.87,33.15,"694,481,467","1,995,530,698"
"Jan 25, 2019",32.82,33.21,32.27,32.98,"661,476,020","1,984,872,676"
"Jan 24, 2019",32.04,33.04,31.43,32.78,"614,405,338","1,971,999,182"
"Jan 23, 2019",31.67,32.39,31.56,32,"613,521,888","1,924,964,952"
"Jan 22, 2019",31.21,32.02,30.32,31.68,"589,374,367","1,905,392,084"
"Jan 21, 2019",31.19,31.39,30.96,31.21,"531,048,792","1,876,573,922"
"Jan 20, 2019",32.49,33.35,30.94,31.18,"584,024,741","1,873,953,844"
"Jan 19, 2019",31.48,33.11,31.37,32.55,"585,789,957","1,956,101,651"
"Jan 18, 2019",31.91,31.94,30.96,31.31,"566,482,194","1,881,176,121"
"Jan 17, 2019",31.85,31.95,30.68,31.89,"609,389,197","1,915,371,847"
"Jan 16, 2019",31.44,32.25,31.27,31.82,"539,347,966","1,910,976,281"
"Jan 15, 2019",32.38,32.71,31.08,31.51,"527,294,088","1,891,520,613"
"Jan 14, 2019",30.38,32.73,30.31,32.36,"593,098,938","1,942,198,294"
"Jan 13, 2019",32.4,33.14,30.13,30.33,"564,244,096","1,820,214,944"
"Jan 12, 2019",32.46,32.94,32.03,32.38,"491,524,393","1,942,860,854"
"Jan 11, 2019",33.68,34.1,32.05,32.33,"628,980,637","1,938,944,919"
"Jan 10, 2019",38.99,39.52,33.03,33.87,"701,124,437","2,030,671,878"
"Jan 09, 2019",39.45,40.28,38.9,38.99,"504,601,883","2,337,068,756"
"Jan 08, 2019",37.92,40.95,37.92,39.48,"643,946,959","2,366,141,319"
"Jan 07, 2019",39.28,39.65,37.61,37.81,"586,891,613","2,265,284,886"
"Jan 06, 2019",34.85,39.96,34.78,39.3,"809,493,170","2,354,185,201"
"Jan 05, 2019",32.35,36.14,32.34,34.94,"640,607,603","2,092,365,506"
"Jan 04, 2019",32.02,33.02,31.44,32.4,"391,010,579","1,940,204,515"
"Jan 03, 2019",33.35,33.42,31.59,32.03,"345,068,249","1,917,129,494"
"Jan 02, 2019",32.02,33.79,31.77,33.43,"414,331,918","2,000,859,669"
"Jan 01, 2019",30.46,32.1,30.26,31.98,"379,429,124","1,913,387,274"
"Dec 31, 2018",31.98,32,30.16,30.47,"367,746,437","1,822,504,811"
"Dec 30, 2018",31.42,32.38,31.17,31.98,"405,650,440","1,912,263,648"
"Dec 29, 2018",32.56,33.34,31.52,31.57,"390,868,406","1,887,178,390"
"Dec 28, 2018",28.3,33.36,28.3,32.51,"486,919,645","1,943,259,589"
"Dec 27, 2018",30.96,31.36,28.13,28.29,"442,100,051","1,690,851,757"
"Dec 26, 2018",31.09,32.2,29.75,30.99,"464,721,770","1,851,236,647"
"Dec 25, 2018",33.4,33.4,30.45,31.13,"508,836,253","1,859,663,792"
"Dec 24, 2018",33.47,36.56,33.2,33.2,"535,897,387","1,982,394,885"
"Dec 23, 2018",31.99,34.15,31.8,33.46,"554,317,219","1,997,631,552"
"Dec 22, 2018",30.83,31.86,30.33,31.86,"419,546,205","1,901,410,380"
"Dec 21, 2018",32.73,34.28,30.3,30.8,"546,504,526","1,837,728,497"
"Dec 20, 2018",29.6,33.26,29.41,32.82,"796,645,103","1,957,741,036"
"Dec 19, 2018",30.33,31.77,29.45,29.68,"505,439,992","1,770,286,212"
"Dec 18, 2018",29.27,30.14,28.25,30.14,"492,064,386","1,797,254,323"
"Dec 17, 2018",25.68,30.4,25.68,29.27,"613,385,969","1,744,804,499"
"Dec 16, 2018",23.79,26.73,23.78,25.6,"424,549,776","1,525,579,986"
"Dec 15, 2018",23.46,24.12,23.34,23.78,"291,476,162","1,417,098,012"
"Dec 14, 2018",23.65,23.75,22.82,23.46,"318,851,820","1,397,818,608"
"Dec 13, 2018",24.53,24.66,23.61,23.67,"328,942,983","1,409,664,572"
"Dec 12, 2018",23.8,25.25,23.71,24.49,"367,818,943","1,458,445,719"
"Dec 11, 2018",24.6,24.95,23.51,23.8,"386,533,569","1,416,941,471"
"Dec 10, 2018",25.91,26.13,24.5,24.62,"423,653,343","1,465,168,782"
"Dec 09, 2018",24.8,26.91,24.8,25.95,"471,979,152","1,543,919,019"
"Dec 08, 2018",25.13,26.63,23.63,24.86,"504,751,040","1,479,137,860"
"Dec 07, 2018",26.91,26.91,23,25.27,"519,622,321","1,503,108,920"
"Dec 06, 2018",29.25,30.41,26.92,26.94,"451,241,301","1,602,141,067"
"Dec 05, 2018",31.22,31.39,29.28,29.3,"392,132,740","1,741,570,136"
"Dec 04, 2018",31.01,32.15,30.39,31.19,"398,521,610","1,853,542,250"
"Dec 03, 2018",33.81,33.81,30.49,31.07,"431,873,524","1,846,319,082"
"Dec 02, 2018",34.26,35.14,33.43,33.71,"407,318,732","2,002,705,712"
"Dec 01, 2018",32.13,35.15,31.51,34.34,"428,286,157","2,039,473,601"
"Nov 30, 2018",33.8,34.25,31.43,32.06,"431,153,649","1,903,850,875"
"Nov 29, 2018",34.72,35.54,33.22,33.8,"476,701,013","2,006,241,775"
"Nov 28, 2018",31.12,35.98,30.97,34.63,"573,550,000","2,054,986,531"
"Nov 27, 2018",29.41,31.35,28.82,31.07,"486,621,000","1,843,430,374"
"Nov 26, 2018",30.87,32.11,28.38,29.41,"528,902,000","1,744,724,141"
"Nov 25, 2018",29.23,31.91,27.07,30.89,"573,938,000","1,832,205,976"
"Nov 24, 2018",32.26,33.15,28.76,29.22,"396,969,000","1,732,510,654"
"Nov 23, 2018",32.02,33.02,31.14,32.16,"462,932,000","1,906,521,506"
"Nov 22, 2018",34.69,34.9,32.2,32.2,"468,218,000","1,908,210,440"
"Nov 21, 2018",33.07,34.67,31.89,34.67,"504,001,000","2,054,460,599"
"Nov 20, 2018",36.57,37.91,31.41,33.04,"619,356,000","1,957,630,541"
"Nov 19, 2018",42.34,42.34,35.97,36.64,"571,241,000","2,170,262,912"
"Nov 18, 2018",42.09,42.98,42.01,42.33,"352,001,000","2,506,544,510"
"Nov 17, 2018",42.49,42.49,41.66,41.93,"330,818,000","2,482,345,521"
"Nov 16, 2018",43.96,43.96,42.09,42.46,"411,507,000","2,513,114,190"
"Nov 15, 2018",43.73,44.24,40.78,43.95,"588,718,000","2,600,634,639"
"Nov 14, 2018",49.58,50.3,41.94,43.61,"604,639,000","2,580,084,189"
"Nov 13, 2018",50.63,50.97,49.26,49.7,"356,433,000","2,939,427,818"
"Nov 12, 2018",51.48,51.68,50.47,50.65,"388,194,000","2,994,928,763"
"Nov 11, 2018",52.32,52.47,50.25,51.36,"410,262,000","3,036,594,687"
"Nov 10, 2018",51.93,52.7,51.84,52.4,"322,713,000","3,097,146,196"
"Nov 09, 2018",52.36,52.72,51.67,51.9,"386,711,000","3,066,513,267"
"Nov 08, 2018",54.19,54.46,52.37,52.37,"351,857,000","3,094,006,430"
"Nov 07, 2018",56.04,56.16,53.71,54.19,"385,412,000","3,200,474,366"
"Nov 06, 2018",53.7,55.95,53.48,55.95,"371,534,000","3,259,562,075"
"Nov 05, 2018",53.59,54.71,53.11,53.55,"398,133,000","3,161,333,292"
"Nov 04, 2018",50.99,55.14,50.82,53.61,"441,533,000","3,164,416,254"
"Nov 03, 2018",51.3,51.36,50.76,50.97,"325,128,000","3,007,885,629"
"Nov 02, 2018",50.34,51.66,50.32,51.33,"362,726,000","3,028,256,022"
"Nov 01, 2018",49.56,51.03,49.42,50.27,"321,492,000","2,965,093,308"
"Oct 31, 2018",49.34,49.94,48.32,49.44,"410,734,000","2,915,436,796"
"Oct 30, 2018",49,49.48,48.79,49.24,"295,448,000","2,902,792,751"
"Oct 29, 2018",51.83,52.03,48.65,49.07,"373,076,000","2,892,215,652"
"Oct 28, 2018",52.05,52.17,51.48,51.94,"335,237,000","3,060,378,328"
"Oct 27, 2018",52.13,52.36,51.77,51.93,"312,308,000","3,059,270,071"
"Oct 26, 2018",52.22,52.48,51.73,52.1,"292,908,000","3,068,345,272"
"Oct 25, 2018",52.49,52.51,52.06,52.23,"241,117,000","3,075,692,176"
"Oct 24, 2018",52.46,53.01,52.29,52.52,"291,042,000","3,091,471,495"
"Oct 23, 2018",52.24,52.87,51.94,52.54,"278,025,000","3,092,294,662"
"Oct 22, 2018",52.78,53.11,52.01,52.2,"263,337,000","3,071,678,875"
"Oct 21, 2018",53.43,53.77,52.71,52.92,"273,510,000","3,112,806,425"
"Oct 20, 2018",53.07,53.46,52.8,53.36,"258,418,000","3,138,354,413"
"Oct 19, 2018",52.55,53.6,52.24,53.02,"272,130,000","3,117,454,727"
"Oct 18, 2018",53.72,53.99,52.13,52.53,"296,411,000","3,087,779,466"
"Oct 17, 2018",54.26,54.26,53.09,53.67,"295,022,000","3,154,277,210"
"Oct 16, 2018",54.97,55.48,53.67,54.07,"281,917,000","3,176,809,629"
"Oct 15, 2018",52.17,57.46,51.91,54.88,"431,765,000","3,223,700,518"
"Oct 14, 2018",53.51,53.84,52.03,52.19,"242,221,000","3,064,779,526"
"Oct 13, 2018",53.46,54.28,53.21,53.45,"237,333,000","3,138,228,770"
"Oct 12, 2018",50.87,53.82,50.87,53.55,"280,891,000","3,143,348,329"
"Oct 11, 2018",57.98,57.98,50.99,51.23,"343,098,000","3,006,484,457"
"Oct 10, 2018",58.66,58.66,57.43,57.98,"358,009,000","3,401,689,393"
"Oct 09, 2018",59.45,59.53,58.21,58.71,"318,545,000","3,443,777,362"
"Oct 08, 2018",58.23,59.82,57.48,59.41,"347,408,000","3,483,963,902"
"Oct 07, 2018",57.93,58.36,57.21,58.16,"435,270,000","3,409,620,085"
"Oct 06, 2018",58.88,58.92,57.27,57.84,"375,900,000","3,390,224,024"
"Oct 05, 2018",58.33,59.13,57.67,58.77,"371,790,000","3,443,401,206"
"Oct 04, 2018",57.52,59.05,57.44,58.28,"343,602,000","3,414,046,744"
"Oct 03, 2018",59.58,59.58,57.08,57.48,"452,464,000","3,366,307,855"
"Oct 02, 2018",60.3,61.25,59.41,59.71,"444,830,000","3,496,006,537"
"Oct 01, 2018",61.1,61.73,59.74,60.21,"456,583,000","3,524,604,880"
"Sep 30, 2018",61.63,62.39,60.15,61.14,"463,002,000","3,578,364,984"
"Sep 29, 2018",61.64,62.03,59.49,61.61,"356,028,000","3,604,639,872"
"Sep 28, 2018",63.17,64.42,60.81,61.9,"459,862,000","3,620,659,227"
"Sep 27, 2018",57.45,64.3,56.92,62.98,"574,277,000","3,683,109,446"
"Sep 26, 2018",57.45,59.62,56.7,57.4,"294,136,000","3,355,751,430"
"Sep 25, 2018",58.02,58.15,54.74,57.54,"351,579,000","3,363,315,938"
"Sep 24, 2018",61.34,61.34,57.3,57.97,"296,366,000","3,387,711,672"
"Sep 23, 2018",60.55,63.19,60,61.37,"304,888,000","3,585,375,264"
"Sep 22, 2018",60.81,61.71,57.74,60.44,"298,424,000","3,530,127,873"
"Sep 21, 2018",56.78,62.06,56.46,60.72,"398,550,000","3,545,908,289"
"Sep 20, 2018",54.37,57.15,53.64,56.63,"260,631,000","3,306,309,550"
"Sep 19, 2018",54.02,54.92,52.26,54.33,"271,642,000","3,171,223,927"
"Sep 18, 2018",52.29,55.1,51,54.1,"296,552,000","3,156,689,623"
"Sep 17, 2018",57.02,57.75,51.85,52.54,"261,325,000","3,065,033,151"
"Sep 16, 2018",56.58,57.37,55.06,56.97,"253,978,000","3,322,793,504"
"Sep 15, 2018",56.34,58.4,56.18,56.71,"252,020,000","3,306,873,163"
"Sep 14, 2018",54.65,58.44,53.32,56.58,"336,190,000","3,298,089,236"
"Sep 13, 2018",51.88,55.05,51.76,54.54,"295,074,000","3,178,346,288"
"Sep 12, 2018",52.39,52.41,47.67,51.66,"290,357,000","3,009,756,629"
"Sep 11, 2018",54.61,54.78,51.08,52.37,"272,379,000","3,050,454,271"
"Sep 10, 2018",54.99,56.07,53.5,54.6,"251,240,000","3,179,465,715"
"Sep 09, 2018",53.27,56.4,52.72,54.92,"253,320,000","3,197,781,808"
"Sep 08, 2018",56.13,57.61,52.58,53.24,"223,684,000","3,099,244,507"
"Sep 07, 2018",57.34,58.12,55.51,56.2,"229,626,000","3,270,299,049"
"Sep 06, 2018",58.32,58.32,54.91,57.49,"351,270,000","3,344,492,650"
"Sep 05, 2018",67.67,68.12,58.44,58.44,"409,226,000","3,399,043,578"
"Sep 04, 2018",65.32,68.98,65.23,67.71,"308,206,000","3,937,324,171"
"Sep 03, 2018",65.82,66.2,64.32,65.37,"235,034,000","3,800,526,797"
"Sep 02, 2018",65.98,66.9,64.33,65.65,"265,104,000","3,815,602,461"
"Sep 01, 2018",61.74,67.25,61.74,65.95,"306,586,000","3,832,231,495"
"Aug 31, 2018",60.42,62.25,59.32,61.93,"265,252,000","3,597,385,669"
"Aug 30, 2018",61.77,62.03,58.92,60.32,"219,094,000","3,502,972,843"
"Aug 29, 2018",63.03,63.39,60.74,61.77,"220,637,000","3,586,429,316"
"Aug 28, 2018",60.23,63.4,59.62,63.02,"246,764,000","3,658,481,636"
"Aug 27, 2018",57.26,60.42,56.93,60.25,"228,072,000","3,496,598,714"
"Aug 26, 2018",58.05,58.11,56.24,57.33,"206,572,000","3,326,564,888"
"Aug 25, 2018",57.92,58.21,57.37,57.91,"187,571,000","3,359,063,830"
"Aug 24, 2018",57.6,58.28,55.95,57.93,"194,676,000","3,359,443,513"
"Aug 23, 2018",55.19,57.81,54.39,57.54,"205,125,000","3,336,208,361"
"Aug 22, 2018",56.66,59.01,54.38,55.32,"228,893,000","3,206,435,040"
"Aug 21, 2018",53.77,56.8,53.77,56.35,"187,486,000","3,265,411,241"
"Aug 20, 2018",57.91,58.55,53.98,54,"244,192,000","3,128,235,978"
"Aug 19, 2018",57.22,58.74,56.54,57.94,"204,484,000","3,355,770,259"
"Aug 18, 2018",61.56,62.03,55.8,57.28,"243,057,000","3,316,534,145"
"Aug 17, 2018",55.33,61.51,55.19,61.51,"263,383,000","3,561,007,625"
"Aug 16, 2018",54.54,57.43,54.51,55.36,"211,779,000","3,204,120,259"
"Aug 15, 2018",54.68,58.95,54.3,54.5,"282,699,000","3,153,513,508"
"Aug 14, 2018",57,57.05,51.16,54.56,"250,440,000","3,156,149,907"
"Aug 13, 2018",59.48,60.6,56.31,56.85,"223,061,000","3,287,753,598"
"Aug 12, 2018",58.22,61.71,57.96,59.33,"276,383,000","3,430,379,427"
"Aug 11, 2018",59.49,59.8,55.67,58.36,"259,948,000","3,373,620,431"
"Aug 10, 2018",63.98,64.93,58.86,59.39,"259,781,000","3,432,695,951"
"Aug 09, 2018",62.47,65.58,61.3,63.98,"270,095,000","3,696,931,039"
"Aug 08, 2018",68.16,68.16,62.14,62.49,"313,187,000","3,609,827,136"
"Aug 07, 2018",74,75.23,68.13,68.17,"299,418,000","3,936,927,335"
"Aug 06, 2018",75.06,76.59,72.79,73.89,"265,134,000","4,265,995,090"
"Aug 05, 2018",73.38,75,72.69,74.59,"265,627,000","4,305,369,689"
"Aug 04, 2018",77.42,77.82,72.76,73.2,"262,765,000","4,224,004,698"
"Aug 03, 2018",76.3,77.57,74.47,77.54,"298,295,000","4,473,145,660"
"Aug 02, 2018",77.71,78.54,75.61,76.14,"285,466,000","4,391,532,340"
"Aug 01, 2018",80.39,80.73,76.4,77.86,"301,530,000","4,489,424,993"
"Jul 31, 2018",82.69,82.94,76.81,79.7,"319,362,000","4,594,971,658"
"Jul 30, 2018",84.15,84.71,80.6,82.85,"313,998,000","4,775,334,189"
"Jul 29, 2018",84.05,85.21,83.38,84.08,"276,696,000","4,845,428,837"
"Jul 28, 2018",84.54,84.63,82.83,83.62,"279,804,992","4,817,687,941"
"Jul 27, 2018",83.73,85.22,82.04,84.46,"358,798,016","4,864,859,011"
"Jul 26, 2018",86.28,88.02,83.19,84.03,"286,579,008","4,838,652,756"
"Jul 25, 2018",88.66,89.92,85.41,86.28,"310,156,992","4,967,065,514"
"Jul 24, 2018",82.68,89.29,81.93,89.29,"440,572,992","5,138,587,102"
"Jul 23, 2018",83.23,86.05,82.31,82.43,"296,071,008","4,742,939,001"
"Jul 22, 2018",84.26,84.63,82.87,83.16,"245,916,992","4,783,253,313"
"Jul 21, 2018",82.66,85.25,80.67,84.46,"246,152,992","4,857,361,115"
"Jul 20, 2018",86.68,86.68,82.42,82.75,"287,448,000","4,757,974,241"
"Jul 19, 2018",86.9,88.83,85.79,86.67,"307,785,984","4,981,759,675"
"Jul 18, 2018",89.82,93.65,86.03,86.96,"375,428,992","4,997,438,569"
"Jul 17, 2018",84.3,90.31,83,89.81,"341,836,000","5,159,554,161"
"Jul 16, 2018",78.96,84.6,78.21,84.6,"307,904,000","4,858,950,162"
"Jul 15, 2018",76.7,79.65,76.02,78.94,"230,467,008","4,532,784,609"
"Jul 14, 2018",76.97,77.54,76.18,76.72,"197,776,000","4,404,338,246"
"Jul 13, 2018",77.29,78.43,76.11,76.94,"256,038,000","4,415,840,363"
"Jul 12, 2018",78.59,78.59,75.31,76.81,"267,396,992","4,407,032,324"
"Jul 11, 2018",76.13,80.8,76.07,78.7,"284,915,008","4,514,447,288"
"Jul 10, 2018",80.78,80.88,75.38,76.08,"321,614,016","4,363,305,676"
"Jul 09, 2018",82.54,83.26,80.75,80.86,"263,326,000","4,636,050,015"
"Jul 08, 2018",86.26,86.68,82.18,82.4,"239,655,008","4,722,977,524"
"Jul 07, 2018",83.4,86.2,80.7,86.2,"238,936,992","4,939,834,011"
"Jul 06, 2018",83.84,84.6,81.32,83.38,"253,160,000","4,776,762,278"
"Jul 05, 2018",85.65,86.67,82.54,83.76,"306,121,984","4,797,418,574"
"Jul 04, 2018",85.17,89.12,84.02,85.49,"282,222,016","4,895,597,691"
"Jul 03, 2018",85.39,89.28,84.73,85.1,"343,900,992","4,871,976,744"
"Jul 02, 2018",80.27,86.27,78.69,85.26,"302,471,008","4,879,760,110"
"Jul 01, 2018",81.5,81.61,78.36,80.24,"343,401,984","4,591,723,093"
"Jun 30, 2018",78.95,83.24,78.95,81.37,"276,550,016","4,655,306,527"
"Jun 29, 2018",74.81,80.18,73.17,78.77,"309,339,008","4,505,043,163"
"Jun 28, 2018",80.63,81.04,74.44,74.93,"263,414,000","4,284,330,181"
"Jun 27, 2018",76.93,81.34,75.86,80.66,"274,128,000","4,610,879,160"
"Jun 26, 2018",81.82,82.5,76.85,76.87,"258,432,992","4,393,058,423"
"Jun 25, 2018",80.37,86.07,79.02,81.83,"458,366,016","4,675,821,027"
"Jun 24, 2018",82.74,83.39,74.29,80.78,"449,884,992","4,614,286,500"
"Jun 23, 2018",85.09,86.36,81.64,82.6,"439,203,008","4,717,454,160"
"Jun 22, 2018",96.94,97.12,81.4,85.08,"458,636,992","4,857,442,768"
"Jun 21, 2018",97.88,98.87,96.36,96.93,"261,544,000","5,532,658,033"
"Jun 20, 2018",98.96,99.2,95.97,97.99,"261,392,000","5,592,175,727"
"Jun 19, 2018",98.73,100.82,97.4,98.84,"284,982,016","5,638,967,092"
"Jun 18, 2018",95.77,99.81,93.91,98.82,"282,937,984","5,636,516,739"
"Jun 17, 2018",97.72,98.66,95.53,96.1,"242,331,008","5,480,226,337"
"Jun 16, 2018",96.58,98.35,93.97,97.58,"259,324,992","5,562,876,559"
"Jun 15, 2018",101.11,101.11,95.6,96.68,"293,284,992","5,510,142,475"
"Jun 14, 2018",93.99,102.42,93.61,101.15,"367,742,016","5,764,020,026"
"Jun 13, 2018",100.8,100.95,91.29,94.08,"360,492,992","5,359,361,892"
"Jun 12, 2018",107.43,108.06,99.37,100.75,"333,163,008","5,738,282,059"
"Jun 11, 2018",106.54,108.85,104.12,107.52,"331,430,016","6,121,874,767"
"Jun 10, 2018",117.56,117.56,104.08,107.04,"399,889,984","6,093,573,160"
"Jun 09, 2018",120.11,121.03,117.74,117.74,"242,235,008","6,700,860,850"
"Jun 08, 2018",121.52,121.95,118.71,120.08,"285,831,008","6,832,464,151"
